80+13	55+53,76+46,24+15,54+67,12+58,14+88,67+73,65+83,66+17,62+65,13+46,42+77,46+64,75+70,80+14,87+73,48+45,16+82,50+84,36+65,36+26,50+67,54+88,86+48,30+76,72+86,66+62,65+85,61+72,76+16,65+38,68+77
15+86	72+48,76+36,41+82,46+15,80+84,17+81,43+71,55+74,72+87,28+58,57+87,88+43,48+74,52+58,67+70,75+47,76+83,28+57,84+85,87+70,87+72,33+61,53+36,55+27,60+60,46+13,83+23,68+82,55+68,16+55,52+41,68+66
26+47	64+36,58+40,18+68,85+25,24+38,80+42,81+15,78+22,88+60,41+68,78+86,73+87,24+56,26+46,41+18,84+18,72+21,73+83,87+44,36+60,76+85,34+45,15+44,72+83,76+42,26+16,76+35,85+54,35+37,36+46,72+22,84+44
18+86	81+31,66+87,27+34,66+36,63+47,50+60,48+61,42+72,32+62,26+83,88+66,73+43,75+26,24+58,51+70,17+55,75+80,38+72,37+38,18+31,74+50,76+55,26+73,85+51,40+56,45+57,66+27,88+31,67+18,40+84,72+56,80+75
23+38	46+86,37+65,57+15,17+22,54+61,52+56,45+63,67+12,72+67,77+50,15+35,60+86,62+71,43+46,30+66,26+25,75+26,82+58,72+18,38+44,56+72,52+71,86+76,47+81,23+71,74+52,43+17,83+58,72+85,46+18,51+18,24+36
25+56	50+52,14+56,84+21,58+11,45+50,14+27,58+81,55+70,31+80,38+46,32+66,73+30,84+75,77+73,22+76,27+12,87+80,76+65,62+43,45+78,66+82,72+25,42+47,78+53,82+30,55+62,15+84,46+43,68+34,68+52,61+36,88+63
51+52	22+48,54+73,22+77,61+47,61+87,82+26,83+72,78+17,85+27,80+40,84+15,24+86,46+88,22+72,62+60,43+50,18+82,74+44,17+15,41+78,25+75,36+54,88+17,18+17,88+31,37+75,73+65,64+28,36+68,38+54,20+84,78+44
52+64	43+36,16+28,50+75,32+27,51+64,43+85,26+88,27+14,24+68,40+84,61+85,35+45,42+38,50+70,66+16,43+68,55+36,83+87,54+83,71+86,57+85,75+81,86+65,37+12,48+32,55+68,71+83,61+48,84+40,75+74,13+26,83+44
72+20	44+28,18+25,70+32,83+81,87+70,56+87,55+61,83+38,70+23,42+61,86+86,18+84,87+21,53+78,70+66,32+83,22+74,72+35,27+66,30+71,40+66,74+68,41+83,73+82,83+20,48+83,65+87,38+60,28+52,86+45,47+53,13+87
18+38	28+27,67+83,40+86,76+83,45+48,80+41,65+80,43+48,68+26,35+67,65+74,21+86,62+63,58+26,31+62,85+46,67+24,38+75,23+82,60+68,82+34,88+67,68+35,14+87,22+76,13+17,16+17,83+83,14+45,53+57,48+52,85+45
12+87	64+62,80+87,32+82,27+88,70+23,46+36,75+85,72+41,34+74,44+80,75+51,70+62,61+85,25+74,26+80,72+22,81+73,27+13,86+48,33+72,16+53,74+55,36+58,25+71,43+68,34+58,52+75,51+72,11+48,15+36,71+67,46+53
81+53	57+37,78+32,86+33,57+25,87+88,42+57,22+80,55+43,88+13,83+10,68+22,87+40,56+24,60+46,48+58,54+86,67+23,17+18,50+51,41+80,87+57,85+81,72+55,42+78,80+60,76+57,74+71,67+85,73+44,58+68,87+36,84+43
85+63	47+45,83+65,84+80,43+77,44+64,11+81,40+57,71+27,18+41,18+32,52+17,30+68,55+86,14+80,75+88,88+26,26+71,27+58,86+87,55+78,77+68,61+73,70+67,27+36,18+86,28+54,27+33,38+77,72+82,77+88,72+87,17+80
74+82	57+18,17+25,50+45,13+76,17+73,37+27,77+68,58+14,46+27,86+70,78+12,54+45,17+22,84+50,17+74,44+71,62+45,65+47,25+18,74+86,85+24,57+62,25+67,28+28,56+38,38+67,88+88,54+62,12+87,66+68,86+82,41+75
73+64	57+68,54+38,55+18,48+35,51+45,88+53,87+30,62+85,64+48,71+74,41+74,23+86,86+76,78+76,43+72,38+51,78+43,37+65,83+67,51+84,72+63,74+15,67+70,14+37,80+70,57+52,53+73,37+15,33+27,36+56,77+32,75+58
60+34	62+42,15+85,87+64,57+26,26+88,73+75,58+26,35+55,31+72,45+56,52+41,73+48,86+60,12+17,18+84,26+16,42+54,63+53,47+44,34+81,83+18,84+32,57+13,38+33,50+64,76+40,58+38,74+44,71+47,57+85,38+35,56+38
65+86	67+16,24+76,40+60,52+86,65+53,87+73,72+63,78+67,18+67,58+83,57+48,42+55,73+84,71+35,57+40,70+37,26+37,26+87,74+46,81+33,62+18,76+80,83+16,80+43,55+28,42+68,31+83,37+86,18+27,54+36,15+56,23+70
37+58	28+38,73+22,85+10,82+13,75+68,56+27,17+76,60+74,24+26,70+70,84+38,62+65,72+87,28+87,88+13,40+54,46+61,45+80,16+88,44+28,82+33,86+31,47+65,80+82,12+80,58+85,48+21,68+66,84+33,60+72,83+87,35+38
63+76	75+56,70+53,83+56,81+50,26+72,72+20,42+83,73+25,55+25,71+24,64+60,78+76,64+85,66+44,37+76,53+62,15+67,58+36,81+81,13+67,44+81,33+86,61+71,86+25,41+66,72+60,44+76,38+38,70+72,85+56,44+45,21+78
83+38	48+61,24+73,70+73,63+43,15+16,64+27,45+80,28+62,53+48,32+84,62+56,70+45,26+47,81+16,83+51,75+20,36+58,82+26,28+81,67+87,71+57,67+67,58+56,37+81,77+56,43+75,50+70,57+43,52+50,87+21,12+68,86+81
13+81	72+74,86+68,14+55,23+82,73+84,60+52,12+68,15+46,71+67,36+70,36+13,74+82,62+61,57+87,75+82,87+22,25+73,22+17,48+71,61+32,75+77,51+54,83+68,45+86,43+71,32+28,68+50,83+72,66+65,77+48,14+75,13+57
47+12	88+31,73+67,83+68,26+83,84+35,33+37,74+50,14+88,66+85,15+16,81+83,18+54,12+68,71+60,50+77,58+85,13+16,42+18,34+85,78+86,14+36,16+43,74+25,63+51,72+84,67+67,88+54,37+82,36+35,26+64,78+87,21+73
86+81	63+35,13+68,74+37,32+86,78+47,35+78,51+73,18+81,75+58,13+47,25+72,87+26,14+66,34+66,85+24,75+62,56+37,57+62,70+26,55+55,53+70,42+54,47+62,17+78,30+78,78+35,58+81,82+53,44+15,74+26,43+48,80+45
87+45	56+26,77+18,57+48,71+65,23+18,60+80,84+80,61+72,33+18,41+88,28+87,81+33,43+28,21+86,78+58,43+26,56+86,14+37,65+54,84+66,22+47,56+13,78+41,64+15,48+60,25+83,87+50,88+23,71+21,80+88,52+18,86+62
86+76	51+62,71+27,68+77,64+66,58+23,38+71,73+51,33+56,86+80,80+14,14+81,27+17,81+87,56+84,77+51,86+15,18+32,87+67,41+55,61+74,34+62,81+41,70+65,72+60,82+20,30+87,58+24,30+81,84+44,72+64,72+41,28+21
21+68	60+51,77+15,64+75,36+86,60+47,78+76,81+23,57+54,28+33,70+43,48+55,64+28,36+83,73+83,43+81,38+81,75+34,73+37,62+56,46+53,13+17,63+16,71+44,82+71,52+42,88+24,37+76,22+83,18+66,86+63,57+85,83+21
82+82	76+18,74+52,66+66,75+55,42+58,27+70,48+12,18+22,87+85,85+87,28+21,16+14,64+15,13+58,21+80,85+80,33+83,48+81,25+16,70+23,75+15,51+40,36+28,45+82,35+64,67+17,43+51,27+65,58+70,54+72,45+46,32+62
25+77	65+18,41+58,37+84,75+28,18+66,24+57,51+63,33+18,56+73,83+52,81+38,83+42,17+86,76+53,80+34,62+83,83+76,62+37,34+47,85+87,74+76,88+15,53+44,35+64,88+40,20+83,74+58,44+88,78+43,32+77,26+33,74+23
27+26	77+70,52+38,81+48,87+38,54+36,17+86,23+75,53+78,28+84,84+66,82+72,26+25,40+72,18+56,55+47,16+54,52+56,58+32,62+43,68+85,33+17,27+48,25+34,22+80,52+52,72+62,55+14,55+82,88+41,60+70,75+37,37+74
47+87	71+82,73+64,70+63,76+41,82+26,78+84,72+52,14+27,71+80,72+33,23+74,82+77,73+20,43+28,36+47,83+26,75+28,87+84,68+14,20+83,35+75,56+43,42+65,66+57,61+77,17+43,62+34,76+76,31+88,67+54,62+76,58+23
60+42	46+86,88+86,65+44,37+57,57+73,27+85,24+26,70+44,50+84,56+64,43+74,10+80,44+53,82+51,44+58,27+23,13+68,57+22,81+61,78+57,63+57,88+55,11+84,81+13,46+27,65+66,53+80,42+86,56+18,37+80,16+67,22+28
37+53	37+70,28+22,55+50,23+83,46+27,36+87,42+52,87+74,44+88,83+84,31+28,62+44,66+13,71+72,16+63,78+52,88+33,42+54,64+41,17+34,55+88,85+48,37+66,52+82,35+48,66+73,37+47,46+38,68+16,74+26,50+54,53+86
77+74	73+77,44+15,37+64,67+32,76+34,64+65,76+45,35+37,88+74,20+74,54+68,64+38,86+21,87+21,74+53,62+34,34+61,86+23,64+75,40+81,52+71,71+77,34+81,23+78,80+71,34+70,72+63,60+50,53+55,30+66,21+28,46+24
61+56	62+57,18+74,62+87,86+68,43+84,70+58,51+40,72+26,47+63,56+55,56+75,70+63,12+48,12+81,85+77,18+63,64+56,72+55,78+18,75+88,86+33,83+86,27+63,61+53,46+65,76+62,15+25,66+76,74+85,58+81,65+65,31+84
78+68	36+25,76+44,87+25,68+54,62+32,61+48,75+32,60+41,55+77,43+64,46+44,68+81,44+51,30+71,41+55,68+14,61+75,85+57,53+67,47+61,87+16,71+46,75+55,17+44,34+84,81+77,22+83,36+74,76+65,77+86,78+85,47+13
72+46	30+70,14+76,85+20,84+17,87+48,73+81,84+28,82+66,57+47,64+35,37+35,47+64,41+81,51+57,38+34,47+48,17+42,46+15,27+66,66+68,25+73,50+50,57+54,71+67,64+84,64+82,56+87,83+53,25+55,14+88,75+50,63+87
71+47	11+38,18+15,35+54,56+37,48+82,48+58,40+52,63+56,43+47,68+22,66+62,63+35,10+88,63+84,40+83,53+88,40+86,84+15,43+26,65+34,77+45,65+41,47+78,65+88,63+37,27+80,47+42,33+80,64+28,80+11,82+86,77+56
66+73	61+36,61+40,17+26,74+87,31+75,60+62,68+51,35+67,64+75,73+83,57+16,70+80,68+55,75+85,87+71,76+70,65+58,70+55,15+80,71+78,38+81,62+57,27+85,44+66,83+10,81+14,71+58,36+37,77+17,61+86,17+82,83+24
72+71	28+80,87+56,73+71,18+42,87+17,88+77,25+26,66+77,77+68,58+68,50+62,44+38,72+33,25+25,76+82,88+60,45+38,25+14,37+24,24+68,76+86,85+46,70+76,36+56,38+32,53+62,11+87,56+80,76+32,87+11,67+64,82+36
65+81	83+37,68+37,32+27,66+41,70+60,47+62,55+35,16+56,27+13,60+84,51+28,73+44,28+26,61+38,47+66,22+58,62+58,16+54,58+82,17+85,64+73,18+62,80+66,58+45,32+88,67+54,82+65,18+67,18+55,38+45,68+82,38+46
76+15	67+13,25+81,57+45,47+81,84+85,70+85,62+66,27+64,85+54,66+46,27+34,74+68,27+17,83+72,62+68,41+55,25+18,28+64,24+80,81+76,16+58,65+44,34+68,84+87,46+56,71+84,17+27,40+60,83+62,55+77,16+23,75+45
65+65	86+54,56+15,28+18,53+51,40+82,73+52,83+77,60+71,60+75,56+77,80+15,53+50,48+50,28+25,70+87,47+32,87+18,76+24,18+31,56+42,35+16,38+37,80+16,65+40,18+14,38+66,58+63,13+86,80+44,55+84,67+33,18+80
24+15	76+84,56+25,84+52,81+67,26+66,33+60,86+77,80+62,45+88,58+54,76+50,18+46,38+23,32+48,73+34,78+11,61+52,56+35,36+80,85+84,78+45,66+77,88+52,74+24,15+47,87+14,30+68,50+45,41+86,35+68,74+34,15+86
33+65	28+77,20+70,81+88,23+68,67+53,30+88,13+81,80+75,74+31,78+17,67+62,43+55,45+71,21+87,17+66,34+87,60+81,68+75,86+18,58+14,15+83,77+45,58+40,55+46,15+54,68+73,61+65,85+35,70+80,81+10,37+46,25+81
16+25	60+72,86+54,53+38,50+82,45+25,23+57,17+16,82+54,28+75,75+68,11+18,78+52,45+46,22+87,76+18,27+85,44+56,53+40,67+87,84+31,62+33,25+84,76+13,80+34,32+74,54+58,16+83,44+73,47+28,67+13,53+64,18+41
35+16	51+58,47+68,88+74,86+20,31+38,42+50,60+42,77+28,77+44,10+84,12+38,66+86,46+80,48+42,75+75,77+31,80+52,62+61,66+73,82+30,85+46,52+80,70+63,73+27,35+46,43+55,42+63,57+33,77+25,84+62,78+51,76+67
86+51	57+43,32+73,27+63,86+12,22+82,61+62,76+44,36+74,18+43,71+48,62+75,45+73,12+18,82+37,28+80,44+61,71+86,81+58,85+24,23+82,53+50,37+67,68+87,48+84,61+73,34+62,82+66,76+77,57+71,64+80,86+47,47+63
44+82	87+54,53+68,21+77,17+43,50+85,78+81,84+47,82+17,57+14,68+65,54+64,54+77,66+73,45+46,85+51,36+46,70+20,82+84,26+77,53+36,70+68,36+83,38+56,84+22,44+70,77+82,17+42,86+46,12+47,54+15,30+85,64+36
23+71	37+71,73+62,34+75,84+48,54+88,30+82,52+52,66+45,36+80,45+72,46+23,68+48,70+37,28+51,47+35,16+87,55+35,74+82,26+48,46+44,18+34,47+63,71+82,67+24,18+32,51+76,72+54,76+46,61+50,74+62,66+58,67+13
56+81	81+51,71+41,31+73,87+45,13+67,73+16,68+75,27+45,25+46,21+87,35+18,36+77,14+35,82+57,86+80,52+63,60+41,45+37,81+52,24+77,84+17,76+27,35+27,36+47,58+66,72+57,83+87,84+71,51+18,71+23,77+31,76+40
14+16	81+46,83+65,58+32,61+42,64+58,73+31,45+83,82+88,35+77,27+16,42+71,30+65,45+46,26+47,85+88,44+57,78+84,26+48,56+72,25+68,70+35,52+63,16+47,52+28,85+74,20+71,85+84,42+61,11+78,61+51,70+60,24+45
77+42	54+78,88+43,45+60,67+36,85+23,73+37,27+67,77+66,27+58,35+25,41+48,36+45,56+42,83+23,38+44,44+81,28+31,78+86,43+85,84+75,55+14,83+51,45+85,84+16,37+76,25+24,73+34,64+28,37+66,41+62,33+46,22+37
31+74	23+27,42+70,57+42,84+83,16+14,11+84,70+22,60+78,57+45,76+23,28+64,68+53,77+17,50+77,83+85,80+61,63+77,38+68,86+56,16+45,15+38,36+74,38+71,86+27,33+18,46+73,81+43,46+52,35+57,18+44,57+47,71+24
74+68	44+28,21+28,18+64,41+75,36+88,46+68,57+58,62+35,71+55,71+33,54+74,15+80,13+57,38+43,43+64,56+26,68+18,47+64,15+26,60+64,37+86,26+13,67+14,18+54,56+87,22+48,61+74,74+25,23+70,58+53,61+34,72+67
58+50	46+61,68+52,14+81,33+80,38+70,57+17,81+80,18+63,23+58,83+27,56+45,48+27,54+88,64+25,58+34,56+76,44+78,16+78,18+18,47+24,70+36,71+21,88+82,63+40,45+64,32+37,83+50,85+71,73+26,21+58,75+80,47+45
72+57	74+52,75+80,12+81,56+85,64+43,36+65,74+42,35+73,81+77,25+88,80+46,15+45,20+74,17+32,23+48,68+25,27+48,85+27,73+75,66+51,47+72,83+34,42+61,72+36,68+32,26+14,84+23,83+25,83+13,65+26,24+15,85+10
87+66	64+34,32+48,38+21,70+53,14+17,38+32,50+76,32+86,18+81,20+75,37+45,72+18,81+76,55+25,47+64,21+80,74+25,78+78,62+72,40+50,34+67,14+27,45+28,64+17,62+55,17+33,33+83,15+68,76+87,77+35,61+18,15+76
74+76	72+81,70+30,26+63,77+24,37+87,81+43,22+37,64+82,16+18,23+76,13+76,27+84,27+63,68+25,45+18,45+72,51+61,15+64,37+72,27+83,83+35,54+88,51+38,88+67,46+28,34+60,81+54,54+38,15+37,31+68,66+40,56+80
41+51	65+87,33+38,64+61,87+71,88+63,57+42,82+48,18+37,74+83,53+71,26+87,74+18,68+62,55+81,56+83,56+53,47+32,57+66,24+87,38+74,17+77,52+84,13+57,20+83,22+77,28+34,27+81,36+53,46+83,57+28,76+43,34+80
85+80	22+84,41+75,73+23,58+37,67+60,42+17,61+38,83+54,72+43,18+36,16+45,17+35,83+31,15+38,80+46,55+64,76+15,77+71,56+55,85+48,22+76,58+47,37+25,37+88,81+88,63+56,40+86,51+76,64+76,84+51,58+11,38+58
72+86	88+33,57+81,65+68,43+80,84+35,83+47,53+27,58+86,86+70,52+47,86+11,24+56,81+36,54+56,84+60,45+84,47+67,53+67,34+65,33+66,40+88,71+60,65+31,11+86,87+14,33+61,44+47,48+84,53+57,88+18,22+68,45+51
77+66	54+54,57+17,32+48,32+63,87+63,18+75,60+51,45+82,18+66,37+16,57+83,55+41,64+72,51+56,87+54,35+44,88+11,67+76,78+58,80+23,58+83,82+37,86+45,54+17,16+57,83+15,47+87,18+67,36+86,17+35,75+46,37+32
72+62	16+55,86+58,25+57,36+17,51+74,43+78,37+75,48+73,80+52,20+73,64+35,47+52,75+65,35+76,64+51,76+70,32+38,83+80,76+44,22+78,80+26,64+87,87+76,72+23,83+34,63+50,73+45,51+64,67+67,35+15,66+88,70+73
64+42	31+64,85+40,44+51,75+34,73+24,67+55,63+32,30+72,46+88,47+12,27+68,16+78,16+25,65+43,68+38,33+28,87+74,55+75,88+52,76+81,25+72,23+18,27+32,84+35,23+84,87+43,26+65,73+72,62+17,72+31,76+51,66+50
76+24	82+25,17+48,81+38,26+75,46+24,57+73,37+56,28+22,83+33,48+32,61+50,72+42,83+27,71+87,85+65,64+72,58+43,84+34,53+68,70+28,58+61,73+31,36+38,65+24,20+78,81+13,23+66,18+82,34+17,68+84,38+42,11+80
22+75	62+87,83+80,18+81,55+54,36+77,84+81,71+78,61+50,70+67,82+23,26+71,66+71,83+43,26+26,76+64,77+77,50+61,38+86,78+11,82+65,35+76,52+68,80+60,83+18,56+16,71+31,64+52,81+34,37+64,36+80,42+62,36+23
18+17	38+56,28+73,65+63,76+46,61+86,22+77,64+34,23+84,64+32,55+88,36+58,37+73,83+34,24+72,77+88,15+54,53+63,88+50,62+87,85+48,80+76,14+28,84+26,56+36,76+42,24+48,26+16,53+56,26+71,30+84,46+25,68+65
43+72	53+82,67+40,72+44,73+53,75+31,34+74,51+63,84+30,66+77,18+73,63+42,20+81,80+63,72+58,80+88,48+22,23+78,56+78,84+23,75+54,61+88,38+61,88+51,80+20,84+18,55+25,56+47,64+68,48+87,20+88,38+84,87+35
62+27	23+80,47+35,86+68,65+14,65+72,13+88,77+14,45+34,72+26,78+11,60+55,77+52,42+71,53+55,73+53,18+34,87+26,46+43,68+45,36+58,85+23,71+32,61+42,73+84,12+85,56+66,48+64,28+47,87+25,15+84,32+88,87+85
66+70	14+81,63+62,45+58,57+40,81+32,74+41,71+42,25+64,85+42,60+41,50+60,23+83,42+51,85+63,66+34,62+32,38+76,22+17,84+51,73+77,74+25,85+36,44+45,86+15,78+35,10+80,14+68,11+84,21+86,45+15,58+43,78+44
88+24	34+61,87+76,55+46,56+25,87+62,21+83,27+53,43+86,33+48,13+56,23+26,37+74,65+54,60+45,60+32,88+40,70+62,73+27,84+40,36+76,41+82,82+55,53+75,84+14,72+48,15+74,26+35,76+74,83+31,47+73,81+43,84+65
25+16	16+34,25+85,67+80,84+41,66+55,34+36,78+15,33+61,48+78,64+44,21+71,15+87,81+88,16+17,87+45,20+73,41+72,88+72,55+83,87+63,75+53,14+56,45+26,62+32,76+76,82+48,44+25,26+87,64+58,75+47,62+67,56+61
86+45	16+57,65+26,68+63,40+64,62+83,40+60,17+15,27+86,82+21,75+53,21+48,42+72,60+47,87+52,36+48,11+87,35+65,22+67,14+58,66+23,41+54,52+17,88+31,73+64,12+82,10+83,56+61,88+27,66+54,51+57,46+45,66+34
88+62	27+22,70+61,68+83,33+87,64+55,48+15,86+66,18+80,43+86,87+38,50+56,13+83,61+34,18+61,71+76,64+37,70+66,42+61,64+25,47+64,12+38,26+26,73+85,45+67,20+80,71+18,28+57,78+83,58+52,54+55,44+60,35+57
48+45	15+55,18+35,80+30,53+58,51+85,74+71,86+15,13+82,14+67,87+50,70+54,85+26,25+45,22+83,72+25,86+22,18+46,80+70,70+87,76+72,57+24,47+35,75+64,41+66,57+36,75+68,80+26,28+31,87+22,53+50,66+44,52+66
26+78	62+45,47+15,84+62,43+27,45+65,32+73,47+72,84+41,26+68,75+81,64+52,55+35,87+88,65+30,25+17,82+45,88+21,73+31,70+77,66+74,41+52,76+53,38+85,35+28,88+81,53+60,86+60,88+61,82+70,74+22,34+15,76+62
17+25	31+63,88+62,78+81,63+50,87+12,81+64,17+36,50+42,34+18,60+70,11+84,53+73,31+83,54+68,57+28,47+34,73+80,88+22,24+67,83+58,40+74,88+77,60+43,20+81,26+63,88+56,17+52,44+76,88+85,62+17,15+77,27+53
87+38	84+32,20+82,81+70,70+54,55+45,81+77,31+85,88+14,43+84,36+75,27+32,88+17,60+55,14+78,14+37,86+71,36+56,75+66,56+41,68+22,84+24,38+14,62+45,36+17,51+65,55+42,32+77,84+23,52+62,63+28,62+51,50+88
88+37	71+46,46+57,37+82,87+78,71+88,41+61,30+64,77+70,63+74,51+48,47+15,61+60,61+42,71+72,24+68,67+60,22+81,58+21,43+82,56+40,68+34,43+63,34+37,72+40,84+48,18+54,37+61,44+80,80+56,50+52,27+47,38+43
86+34	57+61,50+68,30+71,47+37,82+85,26+53,28+41,80+21,27+34,35+67,57+17,56+27,65+66,56+87,48+50,20+88,45+47,64+88,36+27,25+80,14+15,36+70,14+35,16+23,57+14,72+87,24+84,63+47,14+86,41+88,74+36,62+18
17+63	87+36,13+86,86+50,75+76,74+33,72+37,64+80,80+50,17+67,38+88,52+84,78+43,50+66,77+30,58+86,57+75,62+45,16+76,72+31,32+70,38+62,16+85,68+24,73+48,61+55,68+51,88+83,18+76,57+13,13+36,50+51,68+80
54+64	85+54,72+56,38+73,81+26,55+47,23+66,37+27,85+45,86+36,15+34,17+14,67+22,65+28,75+56,77+47,64+74,48+52,88+20,15+46,56+53,27+32,70+40,84+13,14+48,14+45,37+71,86+12,81+54,82+13,72+18,73+51,57+36
83+15	22+70,26+17,52+82,50+50,25+73,57+53,23+68,73+75,25+86,65+30,85+25,80+84,65+54,51+64,18+55,68+48,61+76,37+58,71+67,44+58,46+46,18+51,28+38,61+33,62+53,42+51,78+56,77+80,14+86,68+68,54+51,87+67
53+42	65+37,87+80,78+73,86+10,46+45,84+35,22+28,65+71,87+11,15+58,60+37,88+11,27+52,45+71,58+24,82+55,87+78,80+47,78+20,41+55,80+78,44+52,30+60,53+88,77+67,48+15,12+85,74+34,28+14,88+62,51+86,70+78
43+78	26+47,64+83,44+15,86+47,11+83,38+13,25+87,58+62,66+66,86+21,71+30,36+82,36+73,76+61,55+74,87+45,80+53,45+75,14+67,57+74,18+48,37+15,43+88,57+56,27+88,82+65,44+75,56+86,26+64,75+21,53+72,54+48
86+77	86+43,48+61,88+86,85+86,38+47,68+67,48+12,16+34,36+17,57+52,18+32,74+67,31+87,66+24,60+85,58+68,53+78,21+28,47+78,60+65,47+25,78+53,67+52,33+62,13+84,38+53,63+70,41+60,28+42,81+17,66+51,46+44
65+40	34+15,62+37,77+71,88+50,18+12,71+27,18+22,86+52,83+64,55+61,77+57,68+22,25+46,37+26,48+26,77+63,61+87,57+77,78+22,40+52,55+72,80+18,21+68,64+28,34+57,42+60,56+88,38+78,76+33,15+55,65+28,15+65
28+62	83+54,62+82,77+81,70+83,77+36,86+88,54+55,72+47,27+13,14+88,87+58,50+61,75+44,78+57,14+27,68+63,70+34,85+58,68+82,38+62,70+54,80+30,38+71,63+60,88+66,70+86,28+73,72+78,68+88,84+51,26+73,78+54
61+83	17+28,27+22,86+88,78+34,40+73,24+66,68+70,28+16,71+80,68+54,45+70,48+21,80+25,73+21,37+32,47+47,81+82,13+17,48+28,45+34,27+63,54+53,88+75,35+24,28+41,24+37,67+83,52+58,72+43,81+11,80+18,83+86
57+80	62+33,13+37,75+40,80+66,54+62,76+41,70+56,38+66,34+72,55+58,63+75,55+26,88+40,40+66,37+44,47+75,44+83,38+57,15+18,25+64,50+87,68+15,77+54,64+50,78+44,28+68,55+77,86+63,52+45,44+70,11+88,71+26
80+43	45+68,34+70,68+42,35+86,85+68,22+76,86+37,75+52,80+60,14+87,38+26,22+70,22+82,17+62,55+15,17+78,88+86,47+65,52+83,52+17,62+47,35+45,77+30,48+82,70+73,56+74,80+53,62+34,60+85,51+64,35+44,75+58
84+71	88+60,15+38,78+51,51+62,70+43,80+46,56+80,80+14,86+77,87+76,48+27,74+25,48+16,65+57,67+88,23+66,40+81,21+74,62+66,66+35,68+46,70+60,85+38,75+76,80+58,17+15,60+41,48+67,28+21,55+75,72+56,35+24
82+50	77+31,56+45,83+75,57+42,36+86,14+87,82+61,62+75,75+60,44+64,12+77,15+64,87+34,87+77,75+80,16+88,47+67,75+16,74+84,73+66,34+37,48+21,56+46,31+86,86+50,23+26,62+33,52+71,37+60,27+77,61+86,87+44
18+84	55+63,61+74,85+21,57+24,51+78,45+61,48+50,73+21,42+61,10+82,55+60,18+22,24+26,10+87,51+81,80+76,57+74,63+82,61+36,70+36,48+67,84+48,52+50,72+82,56+84,30+61,27+25,67+17,64+32,73+46,40+51,78+30
35+54	76+80,65+88,57+51,37+46,20+78,63+81,44+57,34+72,66+83,27+67,13+58,67+48,82+20,47+22,46+18,15+44,70+41,78+15,47+38,62+78,68+45,16+55,67+75,57+26,71+48,55+77,53+62,75+41,58+18,24+17,77+38,70+64
18+78	12+77,80+83,63+77,56+13,72+81,12+85,21+81,67+23,80+64,40+78,51+76,13+88,84+52,56+47,27+43,58+26,13+87,16+26,40+72,76+62,52+28,38+31,70+26,63+84,84+86,45+73,86+60,68+12,63+37,14+36,20+88,77+26
47+34	52+43,76+51,85+42,61+76,81+57,86+73,56+28,45+66,75+15,66+27,46+74,12+48,35+16,52+41,82+11,30+87,51+80,18+83,43+38,42+38,61+34,74+17,56+41,18+56,76+88,37+85,54+36,37+47,66+52,53+36,65+50,33+84
57+24	25+54,82+33,81+51,67+88,82+21,77+52,40+63,27+83,35+47,62+38,65+36,34+37,41+84,31+63,35+46,33+60,70+45,33+87,51+56,65+77,20+74,81+63,56+54,76+31,37+44,37+56,35+87,38+33,45+73,70+82,84+88,52+61
28+23	51+66,25+88,18+22,23+88,88+76,71+80,38+80,32+70,83+68,37+15,83+60,72+77,67+14,76+81,28+81,81+28,47+58,66+61,87+56,88+77,44+57,47+88,48+21,67+64,71+51,18+56,50+41,67+41,60+40,62+45,37+70,56+46
34+88	86+37,23+66,23+27,47+63,67+43,17+25,65+87,41+60,73+51,13+58,68+46,75+28,62+87,78+44,74+46,23+57,51+48,62+72,87+43,78+11,87+28,67+85,63+61,87+41,53+43,53+47,34+25,67+76,32+57,70+45,25+45,67+55
45+60	60+57,47+65,28+31,63+17,84+82,17+81,37+28,60+55,37+15,60+58,81+57,21+75,27+25,18+38,66+43,51+42,46+78,28+75,41+51,84+48,27+85,75+15,56+23,42+17,24+25,34+48,77+26,80+58,71+70,30+72,44+35,26+84
60+58	64+70,67+51,11+82,55+38,72+68,56+80,35+48,26+73,81+54,74+58,37+68,57+66,57+63,46+43,57+38,87+13,37+33,58+58,34+17,26+83,71+64,84+86,10+88,44+71,75+24,85+68,44+76,88+36,31+82,22+71,50+54,30+66
48+22	82+22,26+67,50+78,73+16,16+58,47+77,18+64,34+15,48+48,15+78,81+82,75+78,54+61,60+88,47+51,61+65,32+27,84+64,26+84,82+55,34+83,21+84,38+27,25+24,26+74,36+61,14+77,62+38,27+26,48+16,15+48,70+66
73+32	18+78,44+36,73+78,84+81,78+51,55+85,88+38,15+65,32+64,85+10,14+66,25+64,84+61,26+68,43+76,75+27,14+88,38+73,28+27,61+64,55+86,22+83,46+14,27+54,32+37,68+87,78+26,28+31,80+32,46+47,32+85,38+23
23+68	36+18,57+70,23+72,42+68,34+48,73+68,81+84,30+68,66+43,50+44,61+73,76+88,38+81,68+76,70+76,86+31,26+80,47+37,71+84,81+60,61+77,67+67,15+86,47+55,74+71,32+75,53+37,52+27,14+76,52+51,73+41,60+56
62+33	37+65,35+58,26+27,62+83,77+61,36+36,18+35,30+66,14+68,88+71,54+57,54+81,52+86,41+50,41+81,36+43,87+30,82+16,61+50,33+58,18+76,33+71,63+63,56+78,37+77,24+83,36+24,72+35,15+80,53+47,14+45,84+57
